chr,start,end,name,score,value,exp,classre,region1Chrom,region1Start,regionEnd,region1Name,region1Strand,region2Chrom,region2Start,region2End,region2Name
chr2,7058813,7171372,genic|chr2:7171222-7172304,0,14.440372,.,cis,chr2,7171372,7172154,genic|chr2:7171222-7172304,.,chr2,7052406,7058813,RNF144A-AS1	-
chr2,7058813,8265730,genic|chr2:8265580-8266911,0,22.89877,.,cis,chr2,8265730,8266761,genic|chr2:8265580-8266911,.,chr2,7052406,7058813,RNF144A-AS1	-
chr2,7061657,7184309,genic|chr2:7061507-7062007,0,1.808571,.,cis,chr2,7061657,7061857,genic|chr2:7061507-7062007,.,chr2,7057522,7184309,RNF144A	+
chr2,7067133,7184309,genic|chr2:7066983-7067795,0,8.50217,.,cis,chr2,7067133,7067645,genic|chr2:7066983-7067795,.,chr2,7057522,7184309,RNF144A	+
chr2,7098096,7184309,genic|chr2:7097946-7098858,0,5.052207,.,cis,chr2,7098096,7098708,genic|chr2:7097946-7098858,.,chr2,7057522,7184309,RNF144A	+
chr2,7148033,7184309,genic|chr2:7147883-7148982,0,6.090587,.,cis,chr2,7148033,7148832,genic|chr2:7147883-7148982,.,chr2,7057522,7184309,RNF144A	+
chr2,7151555,7184309,genic|chr2:7151405-7153038,0,20.09592,.,cis,chr2,7151555,7152888,genic|chr2:7151405-7153038,.,chr2,7057522,7184309,RNF144A	+
chr2,7151555,8723922,genic|chr2:7151405-7153038,0,20.09592,.,cis,chr2,7151555,7152888,genic|chr2:7151405-7153038,.,chr2,8699962,8723922,LINC01814	-
chr2,7157909,7184309,genic|chr2:7157759-7158710,0,14.43474,.,cis,chr2,7157909,7158560,genic|chr2:7157759-7158710,.,chr2,7057522,7184309,RNF144A	+
chr2,7171372,7184309,genic|chr2:7171222-7172304,0,14.440372,.,cis,chr2,7171372,7172154,genic|chr2:7171222-7172304,.,chr2,7057522,7184309,RNF144A	+
chr2,7184309,8265730,genic|chr2:8265580-8266911,0,22.89877,.,cis,chr2,8265730,8266761,genic|chr2:8265580-8266911,.,chr2,7057522,7184309,RNF144A	+
chr2,7987625,8723922,intergenic|chr2:7987475-7989036,0,13.908461,.,cis,chr2,7987625,7988886,intergenic|chr2:7987475-7989036,.,chr2,8699962,8723922,LINC01814	-
chr2,8259811,8723922,genic|chr2:8259661-8260782,0,16.530172,.,cis,chr2,8259811,8260632,genic|chr2:8259661-8260782,.,chr2,8699962,8723922,LINC01814	-
chr2,8259811,8977769,genic|chr2:8259661-8260782,0,16.530172,.,cis,chr2,8259811,8260632,genic|chr2:8259661-8260782,.,chr2,8861263,8977769,KIDINS220	-
chr2,8259811,9143879,genic|chr2:8259661-8260782,0,16.530172,.,cis,chr2,8259811,8260632,genic|chr2:8259661-8260782,.,chr2,8992819,9143879,MBOAT2	-
chr2,8265730,8723922,genic|chr2:8265580-8266911,0,22.89877,.,cis,chr2,8265730,8266761,genic|chr2:8265580-8266911,.,chr2,8699962,8723922,LINC01814	-
chr2,8265730,8821991,genic|chr2:8265580-8266911,0,22.89877,.,cis,chr2,8265730,8266761,genic|chr2:8265580-8266911,.,chr2,8819938,8821991,ID2-AS1	-
chr2,8265730,8824583,genic|chr2:8265580-8266911,0,22.89877,.,cis,chr2,8265730,8266761,genic|chr2:8265580-8266911,.,chr2,8822112,8824583,ID2	+
chr2,8265730,8977769,genic|chr2:8265580-8266911,0,22.89877,.,cis,chr2,8265730,8266761,genic|chr2:8265580-8266911,.,chr2,8861263,8977769,KIDINS220	-
chr2,8265730,9143879,genic|chr2:8265580-8266911,0,22.89877,.,cis,chr2,8265730,8266761,genic|chr2:8265580-8266911,.,chr2,8992819,9143879,MBOAT2	-
chr2,8723922,8818890,intergenic|chr2:8818740-8819452,0,6.444683,.,cis,chr2,8818890,8819302,intergenic|chr2:8818740-8819452,.,chr2,8699962,8723922,LINC01814	-
chr2,8723922,8822977,genic|chr2:8822827-8823790,0,6.252535,.,cis,chr2,8822977,8823640,genic|chr2:8822827-8823790,.,chr2,8699962,8723922,LINC01814	-
chr2,8723922,9520800,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,8699962,8723922,LINC01814	-
chr2,8817903,8821991,intergenic|chr2:8817753-8818397,0,3.055784,.,cis,chr2,8817903,8818247,intergenic|chr2:8817753-8818397,.,chr2,8819938,8821991,ID2-AS1	-
chr2,8817903,8824583,intergenic|chr2:8817753-8818397,0,3.055784,.,cis,chr2,8817903,8818247,intergenic|chr2:8817753-8818397,.,chr2,8822112,8824583,ID2	+
chr2,8818890,8821991,intergenic|chr2:8818740-8819452,0,6.444683,.,cis,chr2,8818890,8819302,intergenic|chr2:8818740-8819452,.,chr2,8819938,8821991,ID2-AS1	-
chr2,8818890,8824583,intergenic|chr2:8818740-8819452,0,6.444683,.,cis,chr2,8818890,8819302,intergenic|chr2:8818740-8819452,.,chr2,8822112,8824583,ID2	+
chr2,8820245,8821991,genic|chr2:8820095-8820595,0,5.078477,.,cis,chr2,8820245,8820445,genic|chr2:8820095-8820595,.,chr2,8819938,8821991,ID2-AS1	-
chr2,8820245,8824583,genic|chr2:8820095-8820595,0,5.078477,.,cis,chr2,8820245,8820445,genic|chr2:8820095-8820595,.,chr2,8822112,8824583,ID2	+
chr2,8821891,8821991,promoter|chr2:8821741-8822388,0,8.475619,.,cis,chr2,8821891,8822238,promoter|chr2:8821741-8822388,.,chr2,8819938,8821991,ID2-AS1	-
chr2,8821891,8824583,promoter|chr2:8821741-8822388,0,8.475619,.,cis,chr2,8821891,8822238,promoter|chr2:8821741-8822388,.,chr2,8822112,8824583,ID2	+
chr2,8821991,8822977,genic|chr2:8822827-8823790,0,6.252535,.,cis,chr2,8822977,8823640,genic|chr2:8822827-8823790,.,chr2,8819938,8821991,ID2-AS1	-
chr2,8821991,8824697,genic|chr2:8824547-8825047,0,1.942317,.,cis,chr2,8824697,8824897,genic|chr2:8824547-8825047,.,chr2,8819938,8821991,ID2-AS1	-
chr2,8822977,8824583,genic|chr2:8822827-8823790,0,6.252535,.,cis,chr2,8822977,8823640,genic|chr2:8822827-8823790,.,chr2,8822112,8824583,ID2	+
chr2,8824583,8824697,genic|chr2:8824547-8825047,0,1.942317,.,cis,chr2,8824697,8824897,genic|chr2:8824547-8825047,.,chr2,8822112,8824583,ID2	+
chr2,8961566,8977769,genic|chr2:8961416-8961916,0,1.979353,.,cis,chr2,8961566,8961766,genic|chr2:8961416-8961916,.,chr2,8861263,8977769,KIDINS220	-
chr2,8977769,8995051,genic|chr2:8994901-8995585,0,3.720788,.,cis,chr2,8995051,8995435,genic|chr2:8994901-8995585,.,chr2,8861263,8977769,KIDINS220	-
chr2,8977769,9520800,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,8861263,8977769,KIDINS220	-
chr2,9143879,9319325,intergenic|chr2:9319175-9320369,0,8.482805,.,cis,chr2,9319325,9320219,intergenic|chr2:9319175-9320369,.,chr2,8992819,9143879,MBOAT2	-
chr2,9143879,9520800,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,8992819,9143879,MBOAT2	-
chr2,9319325,9545812,intergenic|chr2:9319175-9320369,0,8.482805,.,cis,chr2,9319325,9320219,intergenic|chr2:9319175-9320369,.,chr2,9346893,9545812,ASAP2	+
chr2,9331198,9545812,intergenic|chr2:9331048-9331646,0,2.447283,.,cis,chr2,9331198,9331496,intergenic|chr2:9331048-9331646,.,chr2,9346893,9545812,ASAP2	+
chr2,9374992,9545812,genic|chr2:9374842-9376008,0,7.970908,.,cis,chr2,9374992,9375858,genic|chr2:9374842-9376008,.,chr2,9346893,9545812,ASAP2	+
chr2,9458974,9545812,genic|chr2:9458824-9459395,0,6.155667,.,cis,chr2,9458974,9459245,genic|chr2:9458824-9459395,.,chr2,9346893,9545812,ASAP2	+
chr2,9520800,10074546,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,9983570,10074546,TAF1B	+
chr2,9520800,10142412,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,10091791,10142412,GRHL1	+
chr2,9520800,10567743,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,10443029,10567743,HPCAL1	+
chr2,9520800,9545812,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,9346893,9545812,ASAP2	+
chr2,9520800,9563698,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,9545809,9563698,ITGB1BP1	-
chr2,9520800,9613239,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,9563665,9613239,CPSF3	+
chr2,9520800,9628753,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,9614657,9628753,IAH1	+
chr2,9520800,9695949,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,9628614,9695949,ADAM17	-
chr2,9520800,9771184,genic|chr2:9520650-9521877,0,20.617241,.,cis,chr2,9520800,9521727,genic|chr2:9520650-9521877,.,chr2,9724095,9771184,YWHAQ	-
chr2,9555826,9563698,genic|chr2:9555676-9556176,0,7.136178,.,cis,chr2,9555826,9556026,genic|chr2:9555676-9556176,.,chr2,9545809,9563698,ITGB1BP1	-
chr2,9555826,9613239,genic|chr2:9555676-9556176,0,7.136178,.,cis,chr2,9555826,9556026,genic|chr2:9555676-9556176,.,chr2,9563665,9613239,CPSF3	+
chr2,9555826,9628753,genic|chr2:9555676-9556176,0,7.136178,.,cis,chr2,9555826,9556026,genic|chr2:9555676-9556176,.,chr2,9614657,9628753,IAH1	+
chr2,9556449,9563698,genic|chr2:9556299-9556799,0,1.870462,.,cis,chr2,9556449,9556649,genic|chr2:9556299-9556799,.,chr2,9545809,9563698,ITGB1BP1	-
chr2,9556449,9613239,genic|chr2:9556299-9556799,0,1.870462,.,cis,chr2,9556449,9556649,genic|chr2:9556299-9556799,.,chr2,9563665,9613239,CPSF3	+
chr2,9559766,9563698,genic|chr2:9559616-9560116,0,1.206617,.,cis,chr2,9559766,9559966,genic|chr2:9559616-9560116,.,chr2,9545809,9563698,ITGB1BP1	-
chr2,9559766,9613239,genic|chr2:9559616-9560116,0,1.206617,.,cis,chr2,9559766,9559966,genic|chr2:9559616-9560116,.,chr2,9563665,9613239,CPSF3	+
chr2,9560664,9563698,genic|chr2:9560514-9561014,0,2.307162,.,cis,chr2,9560664,9560864,genic|chr2:9560514-9561014,.,chr2,9545809,9563698,ITGB1BP1	-
chr2,9560664,9613239,genic|chr2:9560514-9561014,0,2.307162,.,cis,chr2,9560664,9560864,genic|chr2:9560514-9561014,.,chr2,9563665,9613239,CPSF3	+
chr2,9562802,9563698,promoter|chr2:9562652-9563977,0,13.946652,.,cis,chr2,9562802,9563827,promoter|chr2:9562652-9563977,.,chr2,9545809,9563698,ITGB1BP1	-
chr2,9562802,9613239,promoter|chr2:9562652-9563977,0,13.946652,.,cis,chr2,9562802,9563827,promoter|chr2:9562652-9563977,.,chr2,9563665,9613239,CPSF3	+
chr2,9563698,9570733,genic|chr2:9570583-9571770,0,5.672258,.,cis,chr2,9570733,9571620,genic|chr2:9570583-9571770,.,chr2,9545809,9563698,ITGB1BP1	-
chr2,9570733,9613239,genic|chr2:9570583-9571770,0,5.672258,.,cis,chr2,9570733,9571620,genic|chr2:9570583-9571770,.,chr2,9563665,9613239,CPSF3	+
chr2,9570733,9628753,genic|chr2:9570583-9571770,0,5.672258,.,cis,chr2,9570733,9571620,genic|chr2:9570583-9571770,.,chr2,9614657,9628753,IAH1	+
chr2,9613965,9628753,promoter|chr2:9613815-9615805,0,5.385535,.,cis,chr2,9613965,9615655,promoter|chr2:9613815-9615805,.,chr2,9614657,9628753,IAH1	+
chr2,9628753,9679625,genic|chr2:9679475-9680171,0,8.397324,.,cis,chr2,9679625,9680021,genic|chr2:9679475-9680171,.,chr2,9614657,9628753,IAH1	+
chr2,9679625,9695949,genic|chr2:9679475-9680171,0,8.397324,.,cis,chr2,9679625,9680021,genic|chr2:9679475-9680171,.,chr2,9628614,9695949,ADAM17	-
chr2,9692794,9695949,genic|chr2:9692644-9693144,0,1.750815,.,cis,chr2,9692794,9692994,genic|chr2:9692644-9693144,.,chr2,9628614,9695949,ADAM17	-
chr2,9695038,9695949,promoter|chr2:9694888-9696289,0,21.225846,.,cis,chr2,9695038,9696139,promoter|chr2:9694888-9696289,.,chr2,9628614,9695949,ADAM17	-
chr2,9695949,9705631,intergenic|chr2:9705481-9705981,0,3.639421,.,cis,chr2,9705631,9705831,intergenic|chr2:9705481-9705981,.,chr2,9628614,9695949,ADAM17	-
chr2,9769455,9771184,genic|chr2:9769305-9769805,0,2.790479,.,cis,chr2,9769455,9769655,genic|chr2:9769305-9769805,.,chr2,9724095,9771184,YWHAQ	-
chr2,9770411,9771184,promoter|chr2:9770261-9771518,0,15.517831,.,cis,chr2,9770411,9771368,promoter|chr2:9770261-9771518,.,chr2,9724095,9771184,YWHAQ	-
chr2,9771184,9772578,intergenic|chr2:9772428-9772928,0,1.259,.,cis,chr2,9772578,9772778,intergenic|chr2:9772428-9772928,.,chr2,9724095,9771184,YWHAQ	-
chr2,9771184,9778708,intergenic|chr2:9778558-9779058,0,2.285806,.,cis,chr2,9778708,9778908,intergenic|chr2:9778558-9779058,.,chr2,9724095,9771184,YWHAQ	-
chr2,9771184,9797293,intergenic|chr2:9797143-9798348,0,9.22434,.,cis,chr2,9797293,9798198,intergenic|chr2:9797143-9798348,.,chr2,9724095,9771184,YWHAQ	-
chr2,9983343,10074546,promoter|chr2:9983193-9984297,0,10.680052,.,cis,chr2,9983343,9984147,promoter|chr2:9983193-9984297,.,chr2,9983570,10074546,TAF1B	+
chr2,10054848,10142412,genic|chr2:10054698-10055198,0,3.992183,.,cis,chr2,10054848,10055048,genic|chr2:10054698-10055198,.,chr2,10091791,10142412,GRHL1	+
chr2,10142412,10412109,intergenic|chr2:10411959-10412976,0,14.564659,.,cis,chr2,10412109,10412826,intergenic|chr2:10411959-10412976,.,chr2,10091791,10142412,GRHL1	+
chr2,10182552,10183528,promoter|chr2:10182402-10184850,0,29.571344,.,cis,chr2,10182552,10184700,promoter|chr2:10182402-10184850,.,chr2,10181679,10183528,LOC101929882	-
chr2,10182552,10194963,promoter|chr2:10182402-10184850,0,29.571344,.,cis,chr2,10182552,10184700,promoter|chr2:10182402-10184850,.,chr2,10183681,10194963,KLF11	+
chr2,10260152,10567743,intergenic|chr2:10260002-10261123,0,5.919264,.,cis,chr2,10260152,10260973,intergenic|chr2:10260002-10261123,.,chr2,10443029,10567743,HPCAL1	+
chr2,10260152,10588680,intergenic|chr2:10260002-10261123,0,5.919264,.,cis,chr2,10260152,10260973,intergenic|chr2:10260002-10261123,.,chr2,10580496,10588680,ODC1	-
chr2,10412109,10567743,intergenic|chr2:10411959-10412976,0,14.564659,.,cis,chr2,10412109,10412826,intergenic|chr2:10411959-10412976,.,chr2,10443029,10567743,HPCAL1	+
chr2,10412109,10588680,intergenic|chr2:10411959-10412976,0,14.564659,.,cis,chr2,10412109,10412826,intergenic|chr2:10411959-10412976,.,chr2,10580496,10588680,ODC1	-
chr2,10438143,10567743,intergenic|chr2:10437993-10438607,0,1.308669,.,cis,chr2,10438143,10438457,intergenic|chr2:10437993-10438607,.,chr2,10443029,10567743,HPCAL1	+
chr2,10587673,10588680,promoter|chr2:10587523-10589127,0,7.644199,.,cis,chr2,10587673,10588977,promoter|chr2:10587523-10589127,.,chr2,10580496,10588680,ODC1	-
chr2,10829445,10830113,promoter|chr2:10829295-10830385,0,7.883709,.,cis,chr2,10829445,10830235,promoter|chr2:10829295-10830385,.,chr2,10710891,10830113,NOL10	-
chr2,10829445,10832221,promoter|chr2:10829295-10830385,0,7.883709,.,cis,chr2,10829445,10830235,promoter|chr2:10829295-10830385,.,chr2,10830135,10832221,RN7SL832P	+
chr2,10830113,10913832,genic|chr2:10913682-10915417,0,12.0087,.,cis,chr2,10913832,10915267,genic|chr2:10913682-10915417,.,chr2,10710891,10830113,NOL10	-
chr2,10830113,10950420,genic|chr2:10950270-10951413,0,9.500562,.,cis,chr2,10950420,10951263,genic|chr2:10950270-10951413,.,chr2,10710891,10830113,NOL10	-
chr2,10832221,10913832,genic|chr2:10913682-10915417,0,12.0087,.,cis,chr2,10913832,10915267,genic|chr2:10913682-10915417,.,chr2,10830135,10832221,RN7SL832P	+
chr2,10832221,10950420,genic|chr2:10950270-10951413,0,9.500562,.,cis,chr2,10950420,10951263,genic|chr2:10950270-10951413,.,chr2,10830135,10832221,RN7SL832P	+
chr2,10913832,10952965,genic|chr2:10913682-10915417,0,12.0087,.,cis,chr2,10913832,10915267,genic|chr2:10913682-10915417,.,chr2,10923516,10952965,PDIA6	-
chr2,10913832,11286916,genic|chr2:10913682-10915417,0,12.0087,.,cis,chr2,10913832,10915267,genic|chr2:10913682-10915417,.,chr2,11273178,11286916,C2orf50	+
chr2,10950420,10952965,genic|chr2:10950270-10951413,0,9.500562,.,cis,chr2,10950420,10951263,genic|chr2:10950270-10951413,.,chr2,10923516,10952965,PDIA6	-
chr2,10950420,11286916,genic|chr2:10950270-10951413,0,9.500562,.,cis,chr2,10950420,10951263,genic|chr2:10950270-10951413,.,chr2,11273178,11286916,C2orf50	+
chr2,10952519,10952965,promoter|chr2:10952369-10953706,0,10.896803,.,cis,chr2,10952519,10953556,promoter|chr2:10952369-10953706,.,chr2,10923516,10952965,PDIA6	-
chr2,10952965,11884264,genic|chr2:11884114-11885065,0,17.126889,.,cis,chr2,11884264,11884915,genic|chr2:11884114-11885065,.,chr2,10923516,10952965,PDIA6	-
chr2,11270070,11286916,genic|chr2:11269920-11270420,0,1.010586,.,cis,chr2,11270070,11270270,genic|chr2:11269920-11270420,.,chr2,11273178,11286916,C2orf50	+
chr2,11286916,11635905,intergenic|chr2:11635755-11636945,0,14.637041,.,cis,chr2,11635905,11636795,intergenic|chr2:11635755-11636945,.,chr2,11273178,11286916,C2orf50	+
chr2,11286916,11638637,intergenic|chr2:11638487-11639740,0,10.628445,.,cis,chr2,11638637,11639590,intergenic|chr2:11638487-11639740,.,chr2,11273178,11286916,C2orf50	+
chr2,11286916,11884264,genic|chr2:11884114-11885065,0,17.126889,.,cis,chr2,11884264,11884915,genic|chr2:11884114-11885065,.,chr2,11273178,11286916,C2orf50	+
chr2,11294732,11318998,promoter|chr2:11294582-11295833,0,9.858265,.,cis,chr2,11294732,11295683,promoter|chr2:11294582-11295833,.,chr2,11295497,11318998,PQLC3	+
chr2,11309399,11318998,genic|chr2:11309249-11310016,0,1.95342,.,cis,chr2,11309399,11309866,genic|chr2:11309249-11310016,.,chr2,11295497,11318998,PQLC3	+
chr2,11318998,11635905,intergenic|chr2:11635755-11636945,0,14.637041,.,cis,chr2,11635905,11636795,intergenic|chr2:11635755-11636945,.,chr2,11295497,11318998,PQLC3	+
chr2,11318998,11638637,intergenic|chr2:11638487-11639740,0,10.628445,.,cis,chr2,11638637,11639590,intergenic|chr2:11638487-11639740,.,chr2,11295497,11318998,PQLC3	+
chr2,11482915,11484711,genic|chr2:11482765-11483265,0,1.485678,.,cis,chr2,11482915,11483115,genic|chr2:11482765-11483265,.,chr2,11319884,11484711,ROCK2	-
chr2,11484711,11497031,intergenic|chr2:11496881-11497921,0,4.874988,.,cis,chr2,11497031,11497771,intergenic|chr2:11496881-11497921,.,chr2,11319884,11484711,ROCK2	-
chr2,11484711,11502989,intergenic|chr2:11502839-11503429,0,3.289114,.,cis,chr2,11502989,11503279,intergenic|chr2:11502839-11503429,.,chr2,11319884,11484711,ROCK2	-
chr2,11484711,11635905,intergenic|chr2:11635755-11636945,0,14.637041,.,cis,chr2,11635905,11636795,intergenic|chr2:11635755-11636945,.,chr2,11319884,11484711,ROCK2	-
chr2,11605654,11606303,promoter|chr2:11605504-11606616,0,7.911768,.,cis,chr2,11605654,11606466,promoter|chr2:11605504-11606616,.,chr2,11584500,11606303,E2F6	-
chr2,11606303,11622817,intergenic|chr2:11622667-11624150,0,5.630229,.,cis,chr2,11622817,11624000,intergenic|chr2:11622667-11624150,.,chr2,11584500,11606303,E2F6	-
chr2,11606303,11635905,intergenic|chr2:11635755-11636945,0,14.637041,.,cis,chr2,11635905,11636795,intergenic|chr2:11635755-11636945,.,chr2,11584500,11606303,E2F6	-
chr2,11606303,11638637,intergenic|chr2:11638487-11639740,0,10.628445,.,cis,chr2,11638637,11639590,intergenic|chr2:11638487-11639740,.,chr2,11584500,11606303,E2F6	-
chr2,11606303,11702217,genic|chr2:11702067-11702715,0,6.186764,.,cis,chr2,11702217,11702565,genic|chr2:11702067-11702715,.,chr2,11584500,11606303,E2F6	-
chr2,11606303,11724210,genic|chr2:11724060-11724807,0,5.157907,.,cis,chr2,11724210,11724657,genic|chr2:11724060-11724807,.,chr2,11584500,11606303,E2F6	-
chr2,11606303,11884264,genic|chr2:11884114-11885065,0,17.126889,.,cis,chr2,11884264,11884915,genic|chr2:11884114-11885065,.,chr2,11584500,11606303,E2F6	-
chr2,11622817,11782912,intergenic|chr2:11622667-11624150,0,5.630229,.,cis,chr2,11622817,11624000,intergenic|chr2:11622667-11624150,.,chr2,11674241,11782912,GREB1	+
chr2,11635905,11782912,intergenic|chr2:11635755-11636945,0,14.637041,.,cis,chr2,11635905,11636795,intergenic|chr2:11635755-11636945,.,chr2,11674241,11782912,GREB1	+
chr2,11638637,11782912,intergenic|chr2:11638487-11639740,0,10.628445,.,cis,chr2,11638637,11639590,intergenic|chr2:11638487-11639740,.,chr2,11674241,11782912,GREB1	+
chr2,11664475,11782912,intergenic|chr2:11664325-11665063,0,2.334791,.,cis,chr2,11664475,11664913,intergenic|chr2:11664325-11665063,.,chr2,11674241,11782912,GREB1	+
chr2,11672586,11782912,intergenic|chr2:11672436-11673129,0,6.276744,.,cis,chr2,11672586,11672979,intergenic|chr2:11672436-11673129,.,chr2,11674241,11782912,GREB1	+
chr2,11676030,11782912,genic|chr2:11675880-11676380,0,1.218064,.,cis,chr2,11676030,11676230,genic|chr2:11675880-11676380,.,chr2,11674241,11782912,GREB1	+
chr2,11702217,11782912,genic|chr2:11702067-11702715,0,6.186764,.,cis,chr2,11702217,11702565,genic|chr2:11702067-11702715,.,chr2,11674241,11782912,GREB1	+
chr2,11884264,13147138,genic|chr2:11884114-11885065,0,17.126889,.,cis,chr2,11884264,11884915,genic|chr2:11884114-11885065,.,chr2,13106907,13147138,LOC100506474	-
chr2,11969430,12882858,intergenic|chr2:11969280-11971051,0,16.271837,.,cis,chr2,11969430,11970901,intergenic|chr2:11969280-11971051,.,chr2,12856997,12882858,TRIB2	+
chr2,11969430,13147138,intergenic|chr2:11969280-11971051,0,16.271837,.,cis,chr2,11969430,11970901,intergenic|chr2:11969280-11971051,.,chr2,13106907,13147138,LOC100506474	-
chr2,12317205,13147138,genic|chr2:12317055-12318049,0,9.474985,.,cis,chr2,12317205,12317899,genic|chr2:12317055-12318049,.,chr2,13106907,13147138,LOC100506474	-
chr2,12854950,12882858,intergenic|chr2:12854800-12855403,0,3.998238,.,cis,chr2,12854950,12855253,intergenic|chr2:12854800-12855403,.,chr2,12856997,12882858,TRIB2	+
chr2,12855937,12882858,promoter|chr2:12855787-12857947,0,28.871359000000002,.,cis,chr2,12855937,12857797,promoter|chr2:12855787-12857947,.,chr2,12856997,12882858,TRIB2	+
chr2,12858352,12882858,genic|chr2:12858202-12858702,0,4.662452,.,cis,chr2,12858352,12858552,genic|chr2:12858202-12858702,.,chr2,12856997,12882858,TRIB2	+
chr2,12859923,12882858,genic|chr2:12859773-12860677,0,5.994247,.,cis,chr2,12859923,12860527,genic|chr2:12859773-12860677,.,chr2,12856997,12882858,TRIB2	+
chr2,12859923,13147138,genic|chr2:12859773-12860677,0,5.994247,.,cis,chr2,12859923,12860527,genic|chr2:12859773-12860677,.,chr2,13106907,13147138,LOC100506474	-
chr2,12948254,13147138,intergenic|chr2:12948104-12948942,0,10.019102,.,cis,chr2,12948254,12948792,intergenic|chr2:12948104-12948942,.,chr2,13106907,13147138,LOC100506474	-
chr2,15699190,15701472,genic|chr2:15699040-15699540,0,1.032251,.,cis,chr2,15699190,15699390,genic|chr2:15699040-15699540,.,chr2,15307031,15701472,NBAS	-
chr2,15700475,15701472,promoter|chr2:15700325-15702356,0,14.348607,.,cis,chr2,15700475,15702206,promoter|chr2:15700325-15702356,.,chr2,15307031,15701472,NBAS	-
chr2,15701472,15870200,intergenic|chr2:15870050-15871184,0,17.567597,.,cis,chr2,15870200,15871034,intergenic|chr2:15870050-15871184,.,chr2,15307031,15701472,NBAS	-
chr2,15701472,16209570,genic|chr2:16209420-16211118,0,22.146545,.,cis,chr2,16209570,16210968,genic|chr2:16209420-16211118,.,chr2,15307031,15701472,NBAS	-
chr2,15731555,15771235,promoter|chr2:15731405-15732694,0,11.113105,.,cis,chr2,15731555,15732544,promoter|chr2:15731405-15732694,.,chr2,15731744,15771235,DDX1	+
