chr,start,end,score
chr2,7531493,7532965,0.355394208
chr2,7532965,7534437,0.432101292
chr2,7534437,7535909,0.507545871
chr2,7535909,7537013,0.242192029
chr2,7537129,7538601,0.368168412
chr2,7538601,7540073,0.458852353
chr2,7540073,7541177,0.270919342
chr2,7541182,7542654,0.329424456
chr2,7542654,7543820,0.251890019
chr2,7544032,7545504,0.479952439
chr2,7545504,7546976,0.385869565
chr2,7546976,7548448,0.446739197
chr2,7548448,7549552,0.611472118
chr2,7549555,7550734,0.291627916
chr2,7550734,7551945,0.435406194
chr2,7551945,7553417,0.32394053
chr2,7553417,7554726,0.637324551
chr2,7554726,7555859,0.452333374
chr2,7555859,7557331,0.312387539
chr2,7557465,7558937,0.309304149
chr2,7558937,7560409,0.415279788
chr2,7560409,7561738,0.322577119
chr2,7561738,7562966,0.40841641
chr2,7562966,7564157,0.331934481
chr2,7564157,7565506,0.251028392
chr2,7565506,7566631,0.299012827
chr2,7566631,7568103,0.309238724
chr2,7568103,7569575,0.37669837
chr2,7569575,7571047,0.454162048
chr2,7571047,7571783,0.280310082
chr2,7572982,7574134,0.180357156
chr2,7574134,7575384,0.22851664
chr2,7575384,7576413,0.142031879
chr2,7576493,7577965,0.222103004
chr2,7577965,7579437,0.376345626
chr2,7579437,7580704,0.35256102
chr2,7582439,7583175,0.268965535
chr2,7583693,7585083,0.311004785
chr2,7586061,7587468,0.265368427
chr2,7587468,7588832,0.274688816
chr2,7588832,7589200,0.210835932
chr2,7591066,7591802,0.279069822
chr2,7592798,7594270,0.235272727
chr2,7594270,7595006,0.470512781
chr2,7596334,7597477,0.159183673
chr2,7597792,7598160,0.220338983
chr2,7599340,7600341,0.18705036
chr2,7600903,7602375,0.214725463
chr2,7602375,7603638,0.386590054
chr2,7603638,7605110,0.358004316
chr2,7605110,7606582,0.297656877
chr2,7606582,7608054,0.335204444
chr2,7608054,7609158,0.36111115
chr2,7609195,7610667,0.205743509
chr2,7610667,7612139,0.241983683
chr2,7612139,7613382,0.232272235
chr2,7613382,7614854,0.31589676
chr2,7614854,7616326,0.498709223
chr2,7616326,7617798,0.484742982
chr2,7617874,7618978,0.286163522
chr2,7619160,7620632,0.432133177
chr2,7620632,7622104,0.340201001
chr2,7622104,7623576,0.457040212
chr2,7623576,7624780,0.220638089
chr2,7624780,7626252,0.416236421
chr2,7626252,7627356,0.472607267
chr2,7627394,7628539,0.288739172
chr2,7628539,7629753,0.395185224
chr2,7629753,7630898,0.457810921
chr2,7630898,7632370,0.437635836
chr2,7632370,7633476,0.367680005
chr2,7633780,7634935,0.228070175
chr2,7635278,7636750,0.477876106
chr2,7637047,7638519,0.448369565
chr2,7638519,7639623,0.217231897
chr2,7639648,7641120,0.392521873
chr2,7641120,7642224,0.340942415
chr2,7642390,7643862,0.356509687
chr2,7643862,7645334,0.280742314
chr2,7645334,7646438,0.410319624
chr2,7646588,7648060,0.33911031
chr2,7648060,7649532,0.269429672
chr2,7649532,7650698,0.342795686
chr2,7650698,7652170,0.426083866
chr2,7652170,7653502,0.255249344
chr2,7653583,7654966,0.218191278
chr2,7654966,7656438,0.315309698
chr2,7658164,7659636,0.353260132
chr2,7659636,7660742,0.20896638
chr2,7662021,7663493,0.335529908
chr2,7663493,7664597,0.348421029
chr2,7664809,7665913,0.429859719
chr2,7665944,7667416,0.377335366
chr2,7667416,7668888,0.486548921
chr2,7668888,7670360,0.516757695
chr2,7670425,7671529,0.276595727
chr2,7671604,7673076,0.419054441
chr2,7673107,7674239,0.347554039
chr2,7674239,7675711,0.347010882
chr2,7675711,7677183,0.293418091
chr2,7677183,7678655,0.553955215
chr2,7678655,7680127,0.388383485
chr2,7680127,7681377,0.327989136
chr2,7681377,7682639,0.410753781
chr2,7682639,7683795,0.251020426
chr2,7683795,7685267,0.352921196
chr2,7685267,7686739,0.497690201
chr2,7686739,7688211,0.351799598
chr2,7688211,7689683,0.32959479
chr2,7689698,7691170,0.271862202
chr2,7691170,7692274,0.261070567
chr2,7692403,7693875,0.443989071
chr2,7693875,7694611,0.605479368
chr2,7695107,7696579,0.209061484
chr2,7696579,7698051,0.23673051
chr2,7698468,7699598,0.40401915
chr2,7699598,7700821,0.397595209
chr2,7700852,7702324,0.449205498
chr2,7702324,7703796,0.26626242
chr2,7703813,7705285,0.216724739
chr2,7705285,7706757,0.296498837
chr2,7706757,7708229,0.383069173
chr2,7708229,7709590,0.483922421
chr2,7709590,7711062,0.319752195
chr2,7711062,7712534,0.568804326
chr2,7712534,7714006,0.383617747
chr2,7714006,7715322,0.361263416
chr2,7715322,7716794,0.26889985
chr2,7716794,7717898,0.382111461
chr2,7718100,7719572,0.28936521
chr2,7719787,7721259,0.28791436
chr2,7721259,7722409,0.380392208
chr2,7722409,7723881,0.385665769
chr2,7723881,7725353,0.473020428
chr2,7725353,7726825,0.400206595
chr2,7726825,7728297,0.258114749
chr2,7728297,7729769,0.258030726
chr2,7729769,7731241,0.257894737
chr2,7731241,7732713,0.379279883
chr2,7732713,7734185,0.511841069
chr2,7734185,7735657,0.517739743
chr2,7735657,7737129,0.182251664
chr2,7737129,7738601,0.535948125
chr2,7738601,7740073,0.556742977
chr2,7740073,7741177,0.383660125
chr2,7741772,7742876,0.344793713
chr2,7742888,7744360,0.394972843
chr2,7744360,7745832,0.3393539
chr2,7745832,7747304,0.278637336
chr2,7747304,7748776,0.33659877
chr2,7748776,7750248,0.323363793
chr2,7750248,7751352,0.228098152
chr2,7751578,7753050,0.434944238
chr2,7753337,7754476,0.207446809
chr2,7754673,7756143,0.192592593
chr2,7756326,7757704,0.26666667
chr2,7757704,7758898,0.22393162
chr2,7758945,7760417,0.294511769
chr2,7760417,7761889,0.413991495
chr2,7761889,7763361,0.591763434
chr2,7763361,7764833,0.57976221
chr2,7764833,7766305,0.469188412
chr2,7766305,7767526,0.212550198
chr2,7767526,7768998,0.512979746
chr2,7768998,7770470,0.287038451
chr2,7770470,7771678,0.361747608
chr2,7771678,7773150,0.43457407
chr2,7773150,7774622,0.378057303
chr2,7774622,7776094,0.360202492
chr2,7776094,7777566,0.410290969
chr2,7777572,7779044,0.247733504
chr2,7779044,7780360,0.261117564
chr2,7780382,7781854,0.325124383
chr2,7781854,7783326,0.29739318
chr2,7783326,7784483,0.562222212
chr2,7784829,7786301,0.474524457
chr2,7786301,7787037,0.242033384
chr2,7787463,7788199,0.232142857
chr2,7788571,7790043,0.165509259
chr2,7790808,7792280,0.42617689
chr2,7792280,7793752,0.444783543
chr2,7793752,7795024,0.154385968
chr2,7795790,7797262,0.236680328
chr2,7797262,7798734,0.331254672
chr2,7798734,7800137,0.254913295
chr2,7800137,7801328,0.428360231
chr2,7801328,7802800,0.317870159
chr2,7802800,7804272,0.453328838
chr2,7804272,7805483,0.374063699
chr2,7805483,7806955,0.320562148
chr2,7806955,7808427,0.414190705
chr2,7808427,7809899,0.204211961
chr2,7809899,7811371,0.288820401
chr2,7811371,7812843,0.42761565
chr2,7812843,7813998,0.17861112
chr2,7813998,7815470,0.206677656
chr2,7815470,7816942,0.489334231
chr2,7816942,7818414,0.283751855
chr2,7818414,7819536,0.362304244
chr2,7819536,7821008,0.203239213
chr2,7821008,7822349,0.246736034
chr2,7822476,7823948,0.394972843
chr2,7823948,7825420,0.263667534
chr2,7825420,7826542,0.219365795
chr2,7826542,7827646,0.39556648
chr2,7827769,7829241,0.407098121
chr2,7829635,7831107,0.265502197
chr2,7831107,7832211,0.489154423
chr2,7832497,7833750,0.293090904
chr2,7833750,7835222,0.38892663
chr2,7835222,7836694,0.53797556
chr2,7836694,7838166,0.465458318
chr2,7838166,7839307,0.529863121
chr2,7839307,7840411,0.355885376
chr2,7840508,7841980,0.370886344
chr2,7841980,7843269,0.235894831
chr2,7843269,7844741,0.439847506
chr2,7844741,7846213,0.35746577
chr2,7846213,7847322,0.311782202
chr2,7847372,7848844,0.36632948
chr2,7848868,7849972,0.357470211
chr2,7850029,7851501,0.422350552
chr2,7851501,7852973,0.238208443
chr2,7852973,7853709,0.240328462
chr2,7854467,7855939,0.281697426
chr2,7855939,7857411,0.239770745
chr2,7857411,7858883,0.357455822
chr2,7858883,7860355,0.386559914
chr2,7860355,7861459,0.350746238
chr2,7861476,7862580,0.390781563
chr2,7862645,7864117,0.382431404
chr2,7864117,7865589,0.548070617
chr2,7865589,7867061,0.328350533
chr2,7867061,7868533,0.570075941
chr2,7868613,7869741,0.229314163
chr2,7869741,7871070,0.324331763
chr2,7871070,7872542,0.218174072
chr2,7872542,7874014,0.262154099
chr2,7874014,7875486,0.38790765
chr2,7875486,7876958,0.448509247
chr2,7876958,7878430,0.454722171
chr2,7878430,7879902,0.298369574
chr2,7879902,7881374,0.259898495
chr2,7881374,7882539,0.336010931
chr2,7882539,7883889,0.396127795
chr2,7883889,7885361,0.20326005
chr2,7885361,7886833,0.371592539
chr2,7886833,7888051,0.152404646
chr2,7888161,7889633,0.393328185
chr2,7889802,7891274,0.340081526
chr2,7891274,7892746,0.196425013
chr2,7892746,7894218,0.412596016
chr2,7894218,7895690,0.314470125
chr2,7895690,7897162,0.305777171
chr2,7897162,7898634,0.292557799
chr2,7898634,7899898,0.277687875
chr2,7899898,7901370,0.481180948
chr2,7901761,7903016,0.24878331
chr2,7903016,7904488,0.304326592
chr2,7904488,7905960,0.368682074
chr2,7905960,7907432,0.460513515
chr2,7907432,7908904,0.424590189
chr2,7908904,7910015,0.319890724
chr2,7910015,7911487,0.313744866
chr2,7911487,7912623,0.323194316
chr2,7912623,7913749,0.212102552
chr2,7913749,7915221,0.281447009
chr2,7915221,7915957,0.378955696
chr2,7921821,7923293,0.357269038
chr2,7923293,7924765,0.310378707
chr2,7924765,7925875,0.29605545
chr2,7925875,7926979,0.375616455
chr2,7926983,7928087,0.449090909
chr2,7928164,7929636,0.574327469
chr2,7929636,7930740,0.572019742
chr2,7930796,7932268,0.440163299
chr2,7932268,7933740,0.352957367
chr2,7933740,7935212,0.326846126
chr2,7935212,7936684,0.228016635
chr2,7936684,7938156,0.407444378
chr2,7938156,7939628,0.488467336
chr2,7939628,7940898,0.181349697
chr2,7940915,7942387,0.286066233
chr2,7942387,7943859,0.431397068
chr2,7943859,7945331,0.468070694
chr2,7945331,7946436,0.512291155
chr2,7946436,7947908,0.386816973
chr2,7947908,7949012,0.473374594
chr2,7949099,7950508,0.212649945
chr2,7950650,7951754,0.268965517
chr2,7951938,7953410,0.603365385
chr2,7953410,7954882,0.347829295
chr2,7954882,7956354,0.373869727
chr2,7956354,7957826,0.43811143
chr2,7957826,7959298,0.377840525
chr2,7959298,7960770,0.592935549
chr2,7960770,7961915,0.564857195
chr2,7961915,7963387,0.531617647
chr2,7963387,7964859,0.479823403
chr2,7964859,7966331,0.333080999
chr2,7966331,7967803,0.419955369
chr2,7967803,7969275,0.344572047
chr2,7969275,7970379,0.305530372
chr2,7970498,7971970,0.301562496
chr2,7971970,7973442,0.382448405
chr2,7973442,7974689,0.222712238
chr2,7974689,7976161,0.286805556
chr2,7976161,7977633,0.348895225
chr2,7977723,7979195,0.351902174
chr2,7979195,7980359,0.500118252
chr2,7980359,7981831,0.361343902
chr2,7981947,7983149,0.329824568
chr2,7983149,7984621,0.348845109
chr2,7984621,7986093,0.221158147
chr2,7986164,7987320,0.304901961
chr2,7987320,7988424,0.62943072
chr2,7988926,7990398,0.304676237
chr2,7990398,7991870,0.441870168
chr2,7991870,7993342,0.242127076
chr2,7993342,7994532,0.356211155
chr2,7994532,7996004,0.473079746
chr2,7996004,7996740,0.402335156
chr2,7998691,7999839,0.385668064
chr2,7999839,8001311,0.663389952
chr2,8001311,8002476,0.286144578
chr2,8002476,8003903,0.389271654
chr2,8003903,8005375,0.419865854
chr2,8006597,8007716,0.242236025
chr2,8007790,8009059,0.237804878
chr2,8010391,8011757,0.163865546
chr2,8012003,8013475,0.300693909
chr2,8013484,8014956,0.425942233
chr2,8014956,8016083,0.423722299
chr2,8016083,8017555,0.355298913
chr2,8017555,8019027,0.453172252
chr2,8019027,8020179,0.356831154
chr2,8020179,8021651,0.335925675
chr2,8021651,8023123,0.379076087
chr2,8023123,8024595,0.604919816
chr2,8024595,8026067,0.479755443
chr2,8026067,8027285,0.302349014
chr2,8027285,8028757,0.357991522
chr2,8028757,8030229,0.242330265
chr2,8030294,8031420,0.321172011
chr2,8031420,8032892,0.410225679
chr2,8032892,8034364,0.337070934
chr2,8034364,8035100,0.371023608
chr2,8035818,8036928,0.254793138
chr2,8036928,8037664,0.147277228
chr2,8043759,8045231,0.327194856
chr2,8045231,8046462,0.303585289
chr2,8046462,8047725,0.425690915
chr2,8047725,8049197,0.32652909
chr2,8049197,8050669,0.322976901
chr2,8050669,8052141,0.423096478
chr2,8052141,8053613,0.296655061
chr2,8053613,8055085,0.324507525
chr2,8055085,8056557,0.356167576
chr2,8056557,8057700,0.280490661
chr2,8057757,8058861,0.255737722
chr2,8058894,8059998,0.258849558
chr2,8060032,8061224,0.258272059
chr2,8061224,8062696,0.552173946
chr2,8062696,8064168,0.237012021
chr2,8064168,8065640,0.49048913
chr2,8065640,8067112,0.44755434
chr2,8067112,8068216,0.299999996
chr2,8068280,8069447,0.282230377
chr2,8069447,8070919,0.350318515
chr2,8070919,8072391,0.346488568
chr2,8072391,8073543,0.34384616
chr2,8073543,8075015,0.348299809
chr2,8075015,8076487,0.216552781
chr2,8076487,8077591,0.386909096
chr2,8077699,8079171,0.336625527
chr2,8079171,8080423,0.335471733
chr2,8080423,8081527,0.283179292
chr2,8081540,8083012,0.282534999
chr2,8083012,8084484,0.259869524
chr2,8084777,8086249,0.228548516
chr2,8086249,8087721,0.308484031
chr2,8087721,8089193,0.314781157
chr2,8089193,8090403,0.343290563
chr2,8090547,8092019,0.304220328
chr2,8092019,8093491,0.253141168
chr2,8093491,8094963,0.393260688
chr2,8095038,8096510,0.399325346
chr2,8096510,8097982,0.443338615
chr2,8097982,8099454,0.337542683
chr2,8099454,8100926,0.333235303
chr2,8100926,8102398,0.296334656
chr2,8102463,8103602,0.198776758
chr2,8103687,8104929,0.273076936
chr2,8104929,8106401,0.240225061
chr2,8106401,8107569,0.219649808
chr2,8107569,8109041,0.266348131
chr2,8109041,8110513,0.399116889
chr2,8110513,8111985,0.292990664
chr2,8112081,8113553,0.514108783
chr2,8113553,8114759,0.298365373
chr2,8114759,8116231,0.316413392
chr2,8116231,8117703,0.496127709
chr2,8117703,8119175,0.293214286
chr2,8119175,8120647,0.496875017
chr2,8120647,8122119,0.477519942
chr2,8122119,8123591,0.351685363
chr2,8123675,8125147,0.277185523
chr2,8125327,8126799,0.247445255
chr2,8126799,8128271,0.454170958
chr2,8128905,8130110,0.132067502
chr2,8130110,8131413,0.245342474
chr2,8131660,8132915,0.163267986
chr2,8132915,8134387,0.254903609
chr2,8134454,8135926,0.320180937
chr2,8135926,8137398,0.415479435
chr2,8137398,8138870,0.489957874
chr2,8138870,8140071,0.368772905
chr2,8140071,8141175,0.25316608
chr2,8141216,8142688,0.331444759
chr2,8142745,8144217,0.244497278
chr2,8144217,8145689,0.296130059
chr2,8145689,8147161,0.315661736
chr2,8147161,8148577,0.278597444
chr2,8148577,8150049,0.438355251
chr2,8150049,8151521,0.587129945
chr2,8151602,8152731,0.302490052
chr2,8152731,8154203,0.358559774
chr2,8154203,8155675,0.443194495
chr2,8155675,8157147,0.383695685
chr2,8157147,8158619,0.458219178
chr2,8158619,8160091,0.42375614
chr2,8160091,8161563,0.275208922
chr2,8161563,8163035,0.452150791
chr2,8163035,8164507,0.315140845
chr2,8164507,8165979,0.2867679
chr2,8165979,8167451,0.43525816
chr2,8167451,8168923,0.237473093
chr2,8168923,8170027,0.236818681
chr2,8170109,8171581,0.297881356
chr2,8171581,8173053,0.363654924
chr2,8173053,8174525,0.606249144
chr2,8174525,8175738,0.343261615
chr2,8175738,8176950,0.549063354
chr2,8176950,8178422,0.469089632
chr2,8178422,8179894,0.480862783
chr2,8179894,8181366,0.332955364
chr2,8181366,8182838,0.308793622
chr2,8182838,8183206,0.326250005
chr2,8184989,8186103,0.194513716
chr2,8187629,8187997,0.144444444
chr2,8190110,8191249,0.341271455
chr2,8191249,8192476,0.247598896
chr2,8192476,8193630,0.214174763
chr2,8193630,8193998,0.100000001
chr2,8194974,8195342,0.148854962
chr2,8196848,8197584,0.222857143
chr2,8198238,8199093,0.241860465
chr2,8199552,8201024,0.457804696
chr2,8201024,8202165,0.300879753
chr2,8202165,8203269,0.480675445
chr2,8203462,8204934,0.388006216
chr2,8204934,8206406,0.565760861
chr2,8206406,8207603,0.364112536
chr2,8207603,8209075,0.317142886
chr2,8209121,8210471,0.293282876
chr2,8210471,8211575,0.239593924
chr2,8211919,8213391,0.437324518
chr2,8213391,8214863,0.410774935
chr2,8214863,8216335,0.46994472
chr2,8216335,8217498,0.301813774
chr2,8217498,8218685,0.189598809
chr2,8218685,8220157,0.422285723
chr2,8220157,8221424,0.30591661
chr2,8221424,8222896,0.323304478
chr2,8222896,8224368,0.283959895
chr2,8225018,8226292,0.148854962
chr2,8226992,8228464,0.389296435
chr2,8228464,8229769,0.356681034
chr2,8229769,8231241,0.2570059
chr2,8231241,8232713,0.421213602
chr2,8232713,8234185,0.373705705
chr2,8234185,8235657,0.228798002
chr2,8235657,8237129,0.232409382
chr2,8237129,8238601,0.319089661
chr2,8238601,8240073,0.407519867
chr2,8240073,8241545,0.302243135
chr2,8241592,8243064,0.359065134
chr2,8243240,8244712,0.294157609
chr2,8244712,8246184,0.351300087
chr2,8246184,8247313,0.315164382
chr2,8247313,8248785,0.359391222
chr2,8248785,8249906,0.37959963
chr2,8249906,8251378,0.339441409
chr2,8251378,8252850,0.30826807
chr2,8252850,8253970,0.248715091
chr2,8253970,8255093,0.311881188
chr2,8255295,8256767,0.319145881
chr2,8256767,8258239,0.432730965
chr2,8258239,8259711,0.276831346
chr2,8259711,8261183,0.407812492
chr2,8261183,8262655,0.250037355
chr2,8262655,8264127,0.436036663
chr2,8264127,8265599,0.336492891
chr2,8265599,8266879,0.285323767
chr2,8266885,8268080,0.212269121
chr2,8268080,8269191,0.316823314
chr2,8269191,8269971,0.238356164
chr2,8270870,8272151,0.177272727
chr2,8272806,8273174,0.121118012
chr2,8274070,8275302,0.171052643
chr2,8275503,8276657,0.345522382
chr2,8276657,8278129,0.471107317
chr2,8278129,8279601,0.418561627
chr2,8279601,8280742,0.29868685
chr2,8280742,8282214,0.335873984
chr2,8282275,8283379,0.239019423
chr2,8283429,8284901,0.275660251
chr2,8284901,8286373,0.625889944
chr2,8286373,8287845,0.356362316
chr2,8287845,8289317,0.356861446
chr2,8289317,8290789,0.466734841
chr2,8290789,8292261,0.298659744
chr2,8292261,8293365,0.278510064
chr2,8293444,8294548,0.366388309
chr2,8294604,8295753,0.444763693
chr2,8295753,8297225,0.331929352
chr2,8297225,8298697,0.176680147
chr2,8298697,8299838,0.273529435
chr2,8299838,8301310,0.215579963
chr2,8301310,8302782,0.223622655
chr2,8302782,8303896,0.208484018
chr2,8303896,8305368,0.443524224
chr2,8305368,8306472,0.351203501
chr2,8306785,8308090,0.301460571
chr2,8308090,8309562,0.29697481
chr2,8309700,8311172,0.447890615
chr2,8311172,8312644,0.312765939
chr2,8312644,8313958,0.41175254
chr2,8313958,8315430,0.621345147
chr2,8315430,8316902,0.303367891
chr2,8316902,8318374,0.543559305
chr2,8318476,8319580,0.37864081
chr2,8319656,8321128,0.260422754
chr2,8321128,8322600,0.468682082
chr2,8322600,8324072,0.294701987
chr2,8324072,8325544,0.433195868
chr2,8325667,8327139,0.430914616
chr2,8327139,8328328,0.362824249
chr2,8328328,8329612,0.363489499
chr2,8329612,8331084,0.261319436
chr2,8331084,8332188,0.256043969
chr2,8332196,8333668,0.33423913
chr2,8333668,8335140,0.422554348
chr2,8335140,8336612,0.490217416
chr2,8336612,8338084,0.316002772
chr2,8338084,8339556,0.383213292
chr2,8339556,8341028,0.477205346
chr2,8341043,8342147,0.278903475
chr2,8342217,8343689,0.447758136
chr2,8343689,8345161,0.357163453
chr2,8345161,8346633,0.433951865
chr2,8346633,8348105,0.298837205
chr2,8348105,8349577,0.333471633
chr2,8349577,8350746,0.386231906
chr2,8350746,8351993,0.483635502
chr2,8351993,8353465,0.471272727
chr2,8353465,8354937,0.345352909
chr2,8354937,8356190,0.308180826
chr2,8356190,8357662,0.22835249
chr2,8357662,8359134,0.509436853
chr2,8359134,8360606,0.375883144
chr2,8360606,8362078,0.265269908
chr2,8362078,8363550,0.199509821
chr2,8363550,8364780,0.370212791
chr2,8364780,8365516,0.171223025
chr2,8366291,8367763,0.366040982
chr2,8367786,8368950,0.359720724
chr2,8368950,8370422,0.361538443
chr2,8370469,8371941,0.373655164
chr2,8371941,8373413,0.31304681
chr2,8373413,8374885,0.395685481
chr2,8374885,8375989,0.33137017
chr2,8376104,8377275,0.168667638
chr2,8377275,8378747,0.293494705
chr2,8378747,8380219,0.278912085
chr2,8380514,8381649,0.58354176
chr2,8381649,8383121,0.444972826
chr2,8383121,8384593,0.339625757
chr2,8384815,8386287,0.353668503
chr2,8386287,8387759,0.231675607
chr2,8387759,8388127,0.436887626
chr2,8389260,8390732,0.330254042
chr2,8391004,8392109,0.347383189
chr2,8392109,8393581,0.293917989
chr2,8393581,8395053,0.439157652
chr2,8395053,8396525,0.466168445
chr2,8396525,8397997,0.499439986
chr2,8397997,8399469,0.338785445
chr2,8399469,8400941,0.256335869
chr2,8400941,8402276,0.307720243
chr2,8402276,8403748,0.549252676
chr2,8403748,8404892,0.251861376
chr2,8404892,8406364,0.269557665
chr2,8406364,8407836,0.30079652
chr2,8407836,8409308,0.465278801
chr2,8409308,8410780,0.263255528
chr2,8410780,8412252,0.263284007
chr2,8412252,8413724,0.405434774
chr2,8413724,8415196,0.29376299
chr2,8415196,8416668,0.4349582
chr2,8416823,8418295,0.360015309
chr2,8418295,8419650,0.510549424
chr2,8419650,8421122,0.379760226
chr2,8421122,8422594,0.425477239
chr2,8422594,8423698,0.469732282
chr2,8423704,8424973,0.386121685
chr2,8424973,8426091,0.306216931
chr2,8426091,8427563,0.384810135
chr2,8427563,8429035,0.576887532
chr2,8429035,8430507,0.435613549
chr2,8430507,8431979,0.260278746
chr2,8431979,8433451,0.431188127
chr2,8433451,8434923,0.323018307
chr2,8434923,8436395,0.245380443
chr2,8436395,8437499,0.355656113
chr2,8437604,8439076,0.378408338
chr2,8439076,8440307,0.237033294
chr2,8440307,8441779,0.428722796
chr2,8441779,8443251,0.548729104
chr2,8443251,8444723,0.388723387
chr2,8444723,8446195,0.292002835
chr2,8446195,8447667,0.454415777
chr2,8447667,8449139,0.370389446
chr2,8449139,8450611,0.249393949
chr2,8450611,8451715,0.439679377
chr2,8451722,8453093,0.275817764
chr2,8453093,8454565,0.347073191
chr2,8454583,8456055,0.370190105
chr2,8456055,8457527,0.580312563
chr2,8457527,8458631,0.504155545
chr2,8458764,8459868,0.450846159
chr2,8460033,8461227,0.309175283
chr2,8461227,8462699,0.465625017
chr2,8462699,8463904,0.396593674
chr2,8463904,8465376,0.397529876
chr2,8465376,8466848,0.425161812
chr2,8466848,8468090,0.219198315
chr2,8468090,8469562,0.452466011
chr2,8469562,8470666,0.237175801
chr2,8470722,8471826,0.236363655
chr2,8471967,8473439,0.443394968
chr2,8473439,8474911,0.387676327
chr2,8474986,8476458,0.528892197
chr2,8476458,8477930,0.540013604
chr2,8477930,8479138,0.350283146
chr2,8479138,8480610,0.254692833
chr2,8480610,8481714,0.336266936
chr2,8481787,8483259,0.405978244
chr2,8483259,8484731,0.683555592
chr2,8484731,8486203,0.37012987
chr2,8486203,8487307,0.184223606
chr2,8487723,8489195,0.415241613
chr2,8489249,8490721,0.57666663
chr2,8490721,8491861,0.284606866
chr2,8491861,8493333,0.341062446
chr2,8493333,8494805,0.458355987
chr2,8494805,8495919,0.139436626
chr2,8496736,8498208,0.394089657
chr2,8498208,8499680,0.394637154
chr2,8499680,8500784,0.395083695
chr2,8500802,8501906,0.481024668
chr2,8502231,8503703,0.294931223
chr2,8503703,8505175,0.400731727
chr2,8505175,8506647,0.589266279
chr2,8506647,8507847,0.220419847
chr2,8507847,8508968,0.500368686
chr2,8508968,8510440,0.417034239
chr2,8510440,8511705,0.444262333
chr2,8511705,8513067,0.320020222
chr2,8513067,8514539,0.44716982
chr2,8514539,8516011,0.245473676
chr2,8516011,8517483,0.427059991
chr2,8517483,8518587,0.376519929
chr2,8518663,8519767,0.212341198
chr2,8520023,8521127,0.453488372
chr2,8521417,8522889,0.309523832
chr2,8522916,8524020,0.282024793
chr2,8524022,8525494,0.323437504
chr2,8525494,8526966,0.230227268
chr2,8527590,8528694,0.267909715
chr2,8529066,8529434,0.148854962
chr2,8535207,8536679,0.376562492
chr2,8536679,8537907,0.427701399
chr2,8537907,8539379,0.376640756
chr2,8539379,8540851,0.299931072
chr2,8540851,8542323,0.237080392
chr2,8542474,8543578,0.433808082
chr2,8543837,8545309,0.277957375
chr2,8545309,8546781,0.475611438
chr2,8546781,8548253,0.373618785
chr2,8548253,8549391,0.280355168
chr2,8549440,8550912,0.237684533
chr2,8550912,8552384,0.452526053
chr2,8552384,8553559,0.37749004
chr2,8553559,8555031,0.577568673
chr2,8555031,8556138,0.26775793
chr2,8556138,8557610,0.497078771
chr2,8557610,8558908,0.405277402
chr2,8558908,8560380,0.452443764
chr2,8560380,8561852,0.314222231
chr2,8561852,8563324,0.381592931
chr2,8563324,8564493,0.353215768
chr2,8564493,8565965,0.484850593
chr2,8565965,8567437,0.3137905
chr2,8567464,8568936,0.419677171
chr2,8569325,8570797,0.556915739
chr2,8570797,8572084,0.316207263
chr2,8572084,8573320,0.485903064
chr2,8573320,8574792,0.58510188
chr2,8574792,8576003,0.34116307
chr2,8576003,8577163,0.41182266
chr2,8577163,8578635,0.419327723
chr2,8578635,8580107,0.484646714
chr2,8580107,8581579,0.22338308
chr2,8581579,8582774,0.318755902
chr2,8582774,8584246,0.385912586
chr2,8584246,8585718,0.306444592
chr2,8585718,8587190,0.408149798
chr2,8587190,8588502,0.412003724
chr2,8588502,8589974,0.418365854
chr2,8589974,8591120,0.4519036
chr2,8591120,8592592,0.493145404
chr2,8592592,8594064,0.401564847
chr2,8594064,8595239,0.267236461
chr2,8595239,8596711,0.261475422
chr2,8596711,8598183,0.460393284
chr2,8598183,8599655,0.375175316
chr2,8599655,8601127,0.323470183
chr2,8601127,8602599,0.347962137
chr2,8602599,8604071,0.252343139
chr2,8604071,8605187,0.3172382
chr2,8605187,8606659,0.362651524
chr2,8606659,8608131,0.329461765
chr2,8608131,8609319,0.290441176
chr2,8609319,8610791,0.422446008
chr2,8610791,8612263,0.253486426
chr2,8612263,8613367,0.218931475
chr2,8613606,8615078,0.24292646
chr2,8615078,8616550,0.368917001
chr2,8616550,8617654,0.25787439
chr2,8617799,8619271,0.5188987
chr2,8619271,8620743,0.48719211
chr2,8620743,8622215,0.238225554
chr2,8622215,8623458,0.26652496
chr2,8623458,8624635,0.370404412
chr2,8624635,8626107,0.396879889
chr2,8626122,8627226,0.485167493
chr2,8627360,8628464,0.47082498
chr2,8628499,8629971,0.48735685
chr2,8630030,8631502,0.395923946
chr2,8631502,8632974,0.305087142
chr2,8632974,8634092,0.322897196
chr2,8634092,8635564,0.324528313
chr2,8635564,8637036,0.182809773
chr2,8637036,8638508,0.398301664
chr2,8638508,8639980,0.562971818
chr2,8639980,8641452,0.567391313
chr2,8641452,8642603,0.499091833
chr2,8642603,8644075,0.320708242
chr2,8644216,8645423,0.224783862
chr2,8645662,8647134,0.297078796
chr2,8647134,8648606,0.403892479
chr2,8648606,8650078,0.344565226
chr2,8650078,8651224,0.215067184
chr2,8651224,8652696,0.490557049
chr2,8652696,8653944,0.236624214
chr2,8653944,8655416,0.33034825
